"Player"	"Gender"	"Country"	"Birth"	"Y_tour"	"Age"	"Per"	"Points"	"Games"	"Rating"	"Exp_Per"	"Status"	"Games_Tour"	"Stale"
"1"	"14837002"	"M"	"D"	1920	1995	75	1465	6.5	18	1365	3.332	"Active"	372	1
"2"	"14837002"	"M"	"D"	1920	1994	74	1263	3.5	19	1288	NA	"Active"	380	1
"3"	"14837002"	"M"	"D"	1920	1993	73	1227	1	4	1314	NA	"Active"	28	0
"4"	"14837002"	"M"	"D"	1920	1993	73	1333	4	13	1333	NA	"Active"	163	0
"5"	"15143003"	"M"	"D"	1921	1996	75	1372	1.5	7	1415	1.955	"Active"	7028	1
"6"	"15143003"	"M"	"D"	1921	1997	76	0	0.5	3	1413	0.554	"Active"	6524	1
"7"	"15143003"	"M"	"D"	1921	1995	74	1476	2.5	7	1436	1.774	"Active"	896	3
"8"	"15143003"	"M"	"D"	1921	1992	71	0	-1	0	1388	NA	"Active"	0	0
"9"	"15902003"	"M"	"A"	1923	2002	79	1435	4	7	1604	5.494	"Active"	857	0
"10"	"15902003"	"M"	"A"	1923	1998	75	0	3	4	1635	3.276	"Active"	2227	1
"11"	"15902003"	"M"	"A"	1923	2001	78	1678	2.5	5	1649	2.272	"Active"	82	0
"12"	"15902003"	"M"	"A"	1923	1997	74	1835	6.5	9	1644	2.764	"Active"	694	0
"13"	"15902003"	"M"	"A"	1923	1997	74	1441	1.5	5	1519	2.04	"Active"	50	1
"14"	"15902003"	"M"	"A"	1923	2000	77	1584	2	9	1680	3.345	"Active"	710	1
"15"	"15902003"	"M"	"A"	1923	1996	73	1571	8.5	11	1548	7.83	"Active"	135	0
"16"	"15902003"	"M"	"A"	1923	2001	78	1405	3	5	1642	4.332	"Active"	499	1
"17"	"15902003"	"M"	"A"	1923	2002	79	0	0	1	1645	0.117	"Active"	698	1
"18"	"15902003"	"M"	"A"	1923	1996	73	1580	2.5	9	1514	NA	"Active"	947	0
"19"	"15902003"	"M"	"A"	1923	1999	76	1907	7	9	1713	3.976	"Active"	694	1
"20"	"16387002"	"M"	"D"	1924	1993	69	0	0	0	2096	NA	"Active"	0	0
"21"	"16387002"	"M"	"D"	1924	2001	77	2000	5	7	2003	5.029	"Active"	415	0
"22"	"16387002"	"M"	"D"	1924	1992	68	0	0	0	2102	NA	"Active"	0	0
"23"	"16387002"	"M"	"D"	1924	1995	71	1727	2.5	8	2004	6.106	"Active"	896	0
"24"	"16387002"	"M"	"D"	1924	1997	73	0	2	3	2003	2.553	"Active"	6524	0
"25"	"16387002"	"M"	"D"	1924	1994	70	1923	4	7	2066	NA	"Active"	302	1
"26"	"16387002"	"M"	"D"	1924	1997	73	2066	5.5	7	2016	5.122	"Active"	320	1
"27"	"16387002"	"M"	"D"	1924	1995	71	2089	6	7	2080	5.945	"Active"	299	1
"28"	"16387002"	"M"	"D"	1924	2001	77	2030	5	7	2004	4.767	"Active"	258	1
"29"	"16387002"	"M"	"D"	1924	1993	69	0	0	0	2126	NA	"Active"	NA	1
"30"	"16387002"	"M"	"D"	1924	1994	70	2125	8	9	2079	NA	"Active"	578	0
"31"	"16387002"	"M"	"D"	1924	2000	76	0	0	1	2015	0.405	"Active"	471	0
"32"	"16387002"	"M"	"D"	1924	1999	75	1920	5.5	9	2010	6.612	"Active"	321	1
"33"	"16387002"	"M"	"D"	1924	1998	74	2237	6.5	8	2039	4.778	"Active"	357	1
"34"	"16387002"	"M"	"D"	1924	1996	72	2025	4.5	7	2008	4.333	"Active"	7028	1
"35"	"16387002"	"M"	"D"	1924	2000	76	1973	5	7	1999	5.206	"Active"	258	0
"36"	"16387002"	"M"	"D"	1924	2000	76	2056	5.5	7	2025	5.277	"Active"	254	1
"37"	"16387002"	"M"	"D"	1924	1998	74	2008	6.5	9	2033	6.79	"Active"	6418	0
"38"	"16387002"	"M"	"D"	1924	2000	76	1958	5	8	2003	5.569	"Active"	5872	0
"39"	"16387002"	"M"	"D"	1924	1999	75	2061	4.5	7	2020	4.048	"Active"	6350	0
"40"	"17844003"	"W"	"D"	1928	1991	63	0	-1	0	1562	NA	"Active"	NA	0
"41"	"17844003"	"W"	"D"	1928	1995	67	1379	2.5	7	1458	3.456	"Active"	70	1
"42"	"17844003"	"W"	"D"	1928	1994	66	1347	2.5	8	1503	NA	"Active"	72	3
"43"	"18142004"	"M"	"D"	1929	1996	67	2254	5	5	1780	3.543	"Active"	633	1
"44"	"18142004"	"M"	"D"	1929	1995	66	1794	3.5	6	1740	2.999	"Active"	621	1
"45"	"18142004"	"M"	"D"	1929	1993	64	1787	2	3	1763	NA	"Active"	626	0
"46"	"18142004"	"M"	"D"	1929	1994	65	1644	2	8	1727	NA	"Active"	637	1
"47"	"18142004"	"M"	"D"	1929	1998	69	1496	1	7	1716	2.889	"Active"	687	1
"48"	"18142004"	"M"	"D"	1929	1993	64	1539	0.5	1	1754	NA	"Active"	323	0
"49"	"18142004"	"M"	"D"	1929	1997	68	0	2.5	4	1763	3.101	"Active"	650	1
"50"	"18142004"	"M"	"D"	1929	1993	64	0	-1	0	1760	NA	"Active"	NA	0
"51"	"18142004"	"M"	"D"	1929	1999	70	0	1.5	4	1714	1.587	"Active"	670	1
"52"	"18483004"	"M"	"D"	1930	1996	66	0	0.5	2	1353	0.78	NA	141	0
"53"	"18483004"	"M"	"D"	1930	2001	71	1335	6.5	14	1378	7.889	NA	226	2
"54"	"18483004"	"M"	"D"	1930	1993	63	1235	2	6	1391	NA	NA	563	0
"55"	"18483004"	"M"	"D"	1930	2006	76	1352	2	6	1393	2.434	NA	647	0
"56"	"18483004"	"M"	"D"	1930	2002	72	0	1	1	1386	0.417	NA	683	0
"57"	"18483004"	"M"	"D"	1930	1998	68	1541	3.5	5	1363	1.955	NA	439	0
"58"	"18483004"	"M"	"D"	1930	2003	73	0	1	2	1387	1.166	NA	667	0
"59"	"18483004"	"M"	"D"	1930	2004	74	0	0	2	1373	0.374	NA	698	1
"60"	"18483004"	"M"	"D"	1930	2001	71	0	0.5	3	1348	1.312	NA	669	0
"61"	"18483004"	"M"	"D"	1930	1999	69	1544	3.5	5	1412	2.478	NA	646	0
"62"	"18483004"	"M"	"D"	1930	1997	67	1215	3.5	6	1312	4.45	NA	292	0
"63"	"18483004"	"M"	"D"	1930	2002	72	0	0.5	1	1361	0.186	NA	152	1
"64"	"18483004"	"M"	"D"	1930	2005	75	0	2	4	1468	1.951	NA	681	0
"65"	"18483004"	"M"	"D"	1930	2006	76	1330	1.5	10	1433	2.799	NA	152	1
"66"	"18483004"	"M"	"D"	1930	2005	75	1512	4.5	12	1466	3.585	NA	156	1
"67"	"18483004"	"M"	"D"	1930	1996	66	1209	0.5	8	1364	1.398	NA	50	3
"68"	"18483004"	"M"	"D"	1930	2003	73	0	3	4	1393	2.811	NA	262	1
"69"	"18483004"	"M"	"D"	1930	2004	74	1395	4	5	1377	3.893	NA	615	0
"70"	"18483004"	"M"	"D"	1930	1998	68	0	0.5	2	1309	0.587	NA	151	1
"71"	"18483004"	"M"	"D"	1930	1999	69	1470	1.5	10	1378	0.968	NA	60	1
"72"	"18483004"	"M"	"D"	1930	1997	67	0	0	1	1344	0.224	NA	94	1
"73"	"18483004"	"M"	"D"	1930	2006	76	0	0	2	1407	0.684	NA	114	0
"74"	"18483004"	"M"	"D"	1930	2004	74	1692	3	8	1442	0.816	NA	654	0
"75"	"18721003"	"M"	"D"	1931	1995	64	1484	3	9	1501	3.171	"Active"	432	0
"76"	"18721003"	"M"	"D"	1931	1994	63	1679	2.5	6	1554	NA	"Active"	734	1
"77"	"18721003"	"M"	"D"	1931	1995	64	1452	3.5	8	1506	4.254	"Active"	696	1
"78"	"18721003"	"M"	"D"	1931	1992	61	1532	1.5	6	1544	NA	"Active"	409	0
"79"	"18721003"	"M"	"D"	1931	1998	67	1691	4.5	9	1625	3.822	"Active"	472	0
"80"	"18721003"	"M"	"D"	1931	1993	62	1585	2	5	1504	NA	"Active"	357	1
"81"	"18721003"	"M"	"D"	1931	1997	66	1635	4	9	1618	3.729	"Active"	396	0
"82"	"18721003"	"M"	"D"	1931	1997	66	1399	2.5	7	1546	4.018	"Active"	554	1
"83"	"18721003"	"M"	"D"	1931	2001	70	1563	4.5	9	1525	3.951	"Active"	348	0
"84"	"18721003"	"M"	"D"	1931	2002	71	0	0	1	1498	0.712	"Active"	533	1
"85"	"18721003"	"M"	"D"	1931	1997	66	1659	4	8	1611	3.283	"Active"	690	0
"86"	"18721003"	"M"	"D"	1931	2000	69	1738	5	9	1618	3.624	"Active"	382	1
"87"	"18721003"	"M"	"D"	1931	1997	66	1601	4	9	1591	3.849	"Active"	454	0
"88"	"18721003"	"M"	"D"	1931	1996	65	1665	5	8	1589	3.889	"Active"	696	0
"89"	"18721003"	"M"	"D"	1931	1992	61	1412	2.5	8	1484	NA	"Active"	0	0
"90"	"18721003"	"M"	"D"	1931	1996	65	1710	4.5	9	1558	2.425	"Active"	406	1
"91"	"18721003"	"M"	"D"	1931	2001	70	1431	3.5	9	1519	4.538	"Active"	390	1
"92"	"18721003"	"M"	"D"	1931	1992	61	1299	0.5	3	1513	NA	"Active"	465	0
"93"	"18721003"	"M"	"D"	1931	2000	69	1297	1.5	6	1512	3.154	"Active"	119	0
"94"	"18721003"	"M"	"D"	1931	2000	69	1368	3.5	7	1561	5.564	"Active"	639	0
"95"	"18721003"	"M"	"D"	1931	1997	66	1704	5	9	1587	3.459	"Active"	1502	0
"96"	"18721003"	"M"	"D"	1931	1999	68	1550	4	9	1581	4.511	"Active"	412	0
"97"	"18721003"	"M"	"D"	1931	1993	62	1597	1.5	3	1516	NA	"Active"	716	0
"98"	"18721003"	"M"	"D"	1931	1998	67	1582	3.5	8	1608	3.893	"Active"	688	1
"99"	"18721003"	"M"	"D"	1931	1999	68	1487	5.5	7	1595	6.187	"Active"	525	1
"100"	"18721003"	"M"	"D"	1931	1994	63	1467	3.5	9	1528	NA	"Active"	431	0
"101"	"18721003"	"M"	"D"	1931	2000	69	1626	4.5	9	1547	3.237	"Active"	360	0
"102"	"18721003"	"M"	"D"	1931	2001	70	1492	5.5	9	1510	5.838	"Active"	702	0
"103"	"18721003"	"M"	"D"	1931	1998	67	1587	4	9	1614	4.42	"Active"	428	0
"104"	"18784001"	"M"	"D"	1931	2001	70	0	0	1	1574	0.448	"Active"	3060	1
"105"	"18784001"	"M"	"D"	1931	2000	69	0	1	3	1590	1.213	"Active"	3372	1
"106"	"18784001"	"M"	"D"	1931	1995	64	1647	4.5	8	1669	4.843	"Active"	656	1
"107"	"18784001"	"M"	"D"	1931	1998	67	1677	3.5	7	1634	3.027	"Active"	206	0
"108"	"18784001"	"M"	"D"	1931	1996	65	1657	4.5	10	1665	4.651	"Active"	974	1
"109"	"18784001"	"M"	"D"	1931	1999	68	1607	4	5	1629	4.116	"Active"	773	0
"110"	"18784001"	"M"	"D"	1931	1994	63	1716	5	8	1681	NA	"Active"	647	1
"111"	"18784001"	"M"	"D"	1931	2004	73	0	0	1	1563	0.3	"Active"	678	3
"112"	"18784001"	"M"	"D"	1931	1993	62	1708	5	7	1669	NA	"Active"	625	1
"113"	"18784001"	"M"	"D"	1931	2005	74	0	0.5	1	1571	0.287	"Active"	3161	1
"114"	"18784001"	"M"	"D"	1931	1999	68	1518	2.5	9	1597	3.724	"Active"	378	0
"115"	"18784001"	"M"	"D"	1931	1992	61	1657	3.5	5	1657	NA	"Active"	404	0
"116"	"18784001"	"M"	"D"	1931	1998	67	1524	2	8	1621	3.189	"Active"	1340	1
"117"	"18784001"	"M"	"D"	1931	1999	68	0	0.5	2	1632	0.572	"Active"	280	1
"118"	"18784001"	"M"	"D"	1931	1997	66	1621	5.5	9	1653	5.969	"Active"	1589	1
"119"	"18808001"	"M"	"D"	1931	1995	64	1749	2	5	1702	1.779	"Active"	576	1
"120"	"18808001"	"M"	"D"	1931	1995	64	0	1	4	1698	1.022	"Active"	63	0
"121"	"18808001"	"M"	"D"	1931	1994	63	1773	1	1	1696	NA	"Active"	644	0
"122"	"18808001"	"M"	"D"	1931	1995	64	1783	3	7	1714	2.388	"Active"	204	0
"123"	"18808001"	"M"	"D"	1931	1995	64	0	0	1	1699	0.091	"Active"	578	0
"124"	"18844001"	"M"	"D"	1931	2000	69	0	0	1	1647	0.506	"Active"	609	1
"125"	"18844001"	"M"	"D"	1931	1999	68	0	1	1	1748	0.461	"Active"	665	0
"126"	"18844001"	"M"	"D"	1931	2000	69	1699	3	6	1658	2.62	"Active"	648	0
"127"	"18844001"	"M"	"D"	1931	2002	71	0	0	1	1644	0.423	"Active"	2874	1
"128"	"18844001"	"M"	"D"	1931	2001	70	1659	5.5	8	1658	5.49	"Active"	2841	1
"129"	"18844001"	"M"	"D"	1931	1999	68	1346	1	7	1664	4.272	"Active"	680	0
"130"	"19466003"	"M"	"D"	1933	2001	68	0	0.5	1	1568	0.587	NA	128	0
"131"	"19466003"	"M"	"D"	1933	2002	69	0	3	4	1568	3.013	NA	1119	1
"132"	"19466003"	"M"	"D"	1933	2005	72	0	0	3	1619	1.062	NA	4524	0
"133"	"19466003"	"M"	"D"	1933	2005	72	0	2	3	1653	1.929	NA	981	1
"134"	"19466003"	"M"	"D"	1933	2002	69	0	2.5	3	1628	0.707	NA	4804	0
"135"	"19466003"	"M"	"D"	1933	2003	70	1761	4.5	5	1642	4.034	NA	1163	1
"136"	"19466003"	"M"	"D"	1933	2000	67	1587	5	9	1597	5.114	NA	114	0
"137"	"19466003"	"M"	"D"	1933	2000	67	1723	5.5	8	1600	4.149	NA	1389	1
"138"	"19466003"	"M"	"D"	1933	2004	71	0	2.5	3	1651	2.216	NA	1148	1
"139"	"19466003"	"M"	"D"	1933	1999	66	1532	3	9	1563	3.487	NA	1694	0
"140"	"19466003"	"M"	"D"	1933	2001	68	1503	4.5	9	1571	5.5	NA	1586	1
"141"	"19528003"	"M"	"D"	1933	2005	72	0	1	1	1589	0.537	"Active"	16	0
"142"	"19528003"	"M"	"D"	1933	2003	70	1398	4.5	7	1586	5.947	"Active"	178	0
"143"	"19528003"	"M"	"D"	1933	2005	72	1537	3.5	6	1572	3.862	"Active"	2944	1
"144"	"19528003"	"M"	"D"	1933	1999	66	1596	4	7	1617	4.166	"Active"	102	0
"145"	"19528003"	"M"	"D"	1933	2000	67	1542	3	7	1580	3.403	"Active"	192	0
"146"	"19528003"	"M"	"D"	1933	1999	66	1567	3.5	9	1589	3.844	"Active"	2893	1
"147"	"19528003"	"M"	"D"	1933	2003	70	1493	2	7	1579	3.017	"Active"	2839	1
"148"	"19528003"	"M"	"D"	1933	2004	71	1502	3	8	1563	3.828	"Active"	2790	1
"149"	"19528003"	"M"	"D"	1933	2002	69	1442	1	7	1603	2.412	"Active"	2713	0
"150"	"19528003"	"M"	"D"	1933	1999	66	1754	3	6	1625	1.776	"Active"	244	0
"151"	"19528003"	"M"	"D"	1933	1997	64	1850	4.5	7	1790	3.98	"Active"	144	0
"152"	"19528003"	"M"	"D"	1933	1998	65	1468	2.5	6	1598	3.384	"Active"	136	0
"153"	"19528003"	"M"	"D"	1933	2000	67	1646	4	9	1592	3.387	"Active"	794	0
"154"	"19528003"	"M"	"D"	1933	2005	72	1754	4.5	6	1620	3.451	"Active"	132	0
"155"	"19528003"	"M"	"D"	1933	2001	68	1620	3	7	1603	2.788	"Active"	2771	1
"156"	"19528003"	"M"	"D"	1933	1993	60	1526	2.5	9	1634	NA	"Active"	1728	0
"157"	"19528003"	"M"	"D"	1933	1993	60	1641	4	9	1636	NA	"Active"	282	0
"158"	"19528003"	"M"	"D"	1933	1995	62	1646	3.5	8	1616	3.123	"Active"	245	0
"159"	"19528003"	"M"	"D"	1933	2002	69	1313	3	8	1534	5.57	"Active"	320	0
"160"	"19528003"	"M"	"D"	1933	1997	64	1890	4.5	9	1735	2.219	"Active"	454	1
"161"	"19528003"	"M"	"D"	1933	2004	71	1649	3.5	7	1583	2.79	"Active"	126	0
"162"	"19528003"	"M"	"D"	1933	2006	73	0	1.5	4	1607	1.91	"Active"	3145	1
"163"	"19528003"	"M"	"D"	1933	1993	60	1754	6	8	1677	NA	"Active"	3477	0
"164"	"19528003"	"M"	"D"	1933	1994	61	1451	3	8	1587	NA	"Active"	690	1
"165"	"19528003"	"M"	"D"	1933	1998	65	0	0	1	1623	0.076	"Active"	20	0
"166"	"19528003"	"M"	"D"	1933	1997	64	1952	6	7	1777	4.357	"Active"	2695	0
"167"	"19528003"	"M"	"D"	1933	2001	68	1783	5	9	1642	3.003	"Active"	520	0
"168"	"19528003"	"M"	"D"	1933	2001	68	1546	4.5	8	1589	5.031	"Active"	334	0
"169"	"19528003"	"M"	"D"	1933	1994	61	1608	2	6	1614	NA	"Active"	1425	0
"170"	"19528003"	"M"	"D"	1933	2003	70	0	2	3	1602	1.314	"Active"	92	0
"171"	"19528003"	"M"	"D"	1933	1996	63	1753	4	7	1668	3.633	"Active"	156	0
"172"	"19528003"	"M"	"D"	1933	2000	67	0	0	1	1576	0.2	"Active"	1346	0
"173"	"19528003"	"M"	"D"	1933	1999	66	1613	4	7	1622	4.093	"Active"	230	0
"174"	"19528003"	"M"	"D"	1933	1996	63	1782	5	7	1658	3.49	"Active"	961	1
"175"	"19528003"	"M"	"D"	1933	2002	69	1735	4	6	1642	3.358	"Active"	82	1
"176"	"19528003"	"M"	"D"	1933	2000	67	1498	2.5	9	1583	3.823	"Active"	2818	1
"177"	"19528003"	"M"	"D"	1933	1996	63	1719	4	7	1678	3.608	"Active"	112	0
"178"	"19528003"	"M"	"D"	1933	2003	70	1699	4	7	1626	3.143	"Active"	98	0
"179"	"19528003"	"M"	"D"	1933	1998	65	1596	4	8	1724	5.539	"Active"	2951	1
"180"	"19528003"	"M"	"D"	1933	1997	64	1599	4	7	1761	5.224	"Active"	151	0
"181"	"19528003"	"M"	"D"	1933	1997	64	0	1	1	1792	0.942	"Active"	1007	0
"182"	"19528003"	"M"	"D"	1933	1998	65	1559	2.5	7	1626	3.02	"Active"	270	0
"183"	"19528003"	"M"	"D"	1933	2002	69	1831	4	7	1607	1.438	"Active"	182	0
"184"	"19528003"	"M"	"D"	1933	2001	68	1530	3	7	1624	3.654	"Active"	130	0
"185"	"19528003"	"M"	"D"	1933	2000	67	1740	3	5	1597	2.45	"Active"	168	0
"186"	"19528003"	"M"	"D"	1933	1998	65	1218	3	8	1646	6.126	"Active"	212	0
"187"	"19528003"	"M"	"D"	1933	1995	62	1569	3.5	7	1606	3.939	"Active"	831	1
"188"	"19528003"	"M"	"D"	1933	1998	65	0	0	1	1640	0.172	"Active"	999	0
"189"	"19528003"	"M"	"D"	1933	1994	61	1633	2.5	6	1618	NA	"Active"	264	0
"190"	"19528003"	"M"	"D"	1933	1994	61	2227	1	1	1616	NA	"Active"	892	0
"191"	"19528003"	"M"	"D"	1933	1993	60	1674	3.5	6	1676	NA	"Active"	290	0
"192"	"19559002"	"M"	"D"	1933	2000	67	1418	4	7	1524	4.876	"Active"	684	1
"193"	"19559002"	"M"	"D"	1933	1998	65	0	1.5	3	1555	2.535	"Active"	138	1
"194"	"19559002"	"M"	"D"	1933	1997	64	0	3	3	1589	2.701	"Active"	514	0
"195"	"19559002"	"M"	"D"	1933	1994	61	1934	1	1	1598	NA	"Active"	670	0
"196"	"19559002"	"M"	"D"	1933	2001	68	1367	4	8	1455	5.287	"Active"	1336	1
"197"	"19559002"	"M"	"D"	1933	1999	66	1565	5.5	9	1546	5.187	"Active"	698	1
"198"	"19559002"	"M"	"D"	1933	1996	63	1502	4	6	1579	4.642	"Active"	761	1
"199"	"19559002"	"M"	"D"	1933	2000	67	1393	8	12	1492	9.277	"Active"	182	0
"200"	"19559002"	"M"	"D"	1933	1992	59	1579	4.5	8	1591	NA	"Active"	672	0
"201"	"19559002"	"M"	"D"	1933	1997	64	0	2.5	3	1576	2.595	"Active"	124	1
"202"	"19559002"	"M"	"D"	1933	1998	65	1458	3	5	1538	3.555	"Active"	679	0
"203"	"19559002"	"M"	"D"	1933	1999	66	1562	5	7	1549	4.901	"Active"	63	0
"204"	"19559002"	"M"	"D"	1933	2003	70	0	0.5	4	1428	1.467	"Active"	1353	1
"205"	"19559002"	"M"	"D"	1933	2003	70	0	2	2	1455	1.301	"Active"	2481	0
"206"	"19559002"	"M"	"D"	1933	2002	69	1478	3.5	6	1460	3.346	"Active"	3531	1
"207"	"19559002"	"M"	"D"	1933	1994	61	1606	2.5	3	1582	NA	"Active"	594	1
"208"	"19559002"	"M"	"D"	1933	1995	62	1571	5	9	1591	5.273	"Active"	236	1
"209"	"19559002"	"M"	"D"	1933	1993	60	1530	2.5	5	1579	NA	"Active"	638	1
"210"	"19559002"	"M"	"D"	1933	1995	62	1611	6	9	1597	5.771	"Active"	642	0
"211"	"19559002"	"M"	"D"	1933	2004	71	0	1	2	1427	1.738	"Active"	3785	1
"212"	"19559002"	"M"	"D"	1933	1997	64	1594	5.5	7	1579	5.399	"Active"	56	0
"213"	"19607003"	"M"	"D"	1933	1997	64	1391	3.5	7	1479	4.348	NA	396	1
"214"	"19607003"	"M"	"D"	1933	2006	73	0	0.5	3	1280	1.523	NA	418	0
"215"	"19607003"	"M"	"D"	1933	2005	72	1353	3.5	6	1386	3.798	NA	424	1
"216"	"19607003"	"M"	"D"	1933	2003	70	0	0	1	1398	0.346	NA	329	0
"217"	"19607003"	"M"	"D"	1933	1996	63	1534	3	6	1504	2.708	NA	405	2
"218"	"19607003"	"M"	"D"	1933	1993	60	1403	2	5	1501	NA	NA	268	1
"219"	"19607003"	"M"	"D"	1933	2002	69	1375	2.5	9	1424	3.292	NA	88	1
"220"	"19607003"	"M"	"D"	1933	2005	72	1157	2	16	1309	5.374	NA	262	0
"221"	"19607003"	"M"	"D"	1933	2003	70	1464	4	6	1412	3.467	NA	294	1
"222"	"19607003"	"M"	"D"	1933	2000	67	1636	3.5	7	1496	1.985	NA	56	1
"223"	"19607003"	"M"	"D"	1933	2002	69	1372	2.5	5	1395	2.701	NA	255	0
"224"	"19607003"	"M"	"D"	1933	1993	60	1440	2	3	1493	NA	NA	339	0
"225"	"19607003"	"M"	"D"	1933	1992	59	1663	4.5	5	1525	NA	NA	334	0
"226"	"19607003"	"M"	"D"	1933	2004	71	1340	2.5	9	1381	3.083	NA	88	1
"227"	"19607003"	"M"	"D"	1933	2001	68	1197	1.5	6	1447	3.614	NA	400	1
"228"	"19607003"	"M"	"D"	1933	2002	69	0	0.5	2	1402	1.08	NA	315	0
"229"	"19607003"	"M"	"D"	1933	2000	67	1535	3	7	1507	2.639	NA	431	0
"230"	"19607003"	"M"	"D"	1933	1994	61	1512	2.5	3	1495	NA	NA	180	1
"231"	"19607003"	"M"	"D"	1933	2004	71	1476	5	6	1398	4.467	NA	206	0
"232"	"19607003"	"M"	"D"	1933	2006	73	0	1	1	1319	0.754	NA	125	1
"233"	"19607003"	"M"	"D"	1933	2004	71	1390	3	7	1396	3.073	NA	56	0
"234"	"19607003"	"M"	"D"	1933	1999	66	1403	2.5	7	1449	3.044	NA	416	1
"235"	"19607003"	"M"	"D"	1933	1998	65	1429	4.5	8	1465	4.998	NA	426	1
"236"	"19607003"	"M"	"D"	1933	2000	67	1529	2.5	6	1512	2.329	NA	42	0
"237"	"19721004"	"M"	"D"	1933	1993	60	1593	1	5	1578	NA	NA	298	0
"238"	"19721004"	"M"	"D"	1933	1992	59	1673	2	5	1584	NA	NA	397	0
"239"	"19721004"	"M"	"D"	1933	1996	63	0	0	4	1536	1.635	NA	414	1
"240"	"19721004"	"M"	"D"	1933	1994	61	1540	1	7	1569	NA	NA	467	1
"241"	"19721004"	"M"	"D"	1933	1995	62	1584	2.5	7	1573	2.377	NA	430	1
"242"	"19721004"	"M"	"D"	1933	1995	62	1633	5	9	1588	4.439	NA	256	0
"243"	"19721004"	"M"	"D"	1933	1999	66	1414	2.5	7	1527	3.987	NA	407	1
"244"	"19721004"	"M"	"D"	1933	1996	63	0	0.5	1	1530	0.676	NA	543	0
"245"	"19721004"	"M"	"D"	1933	1997	64	1279	1.5	6	1481	3.084	NA	410	1
"246"	"19721004"	"M"	"D"	1933	1998	65	1813	5.5	7	1569	2.539	NA	404	1
"247"	"19721004"	"M"	"D"	1933	2001	68	1596	3	8	1547	2.451	NA	198	1
"248"	"19721004"	"M"	"D"	1933	2001	68	1428	2.5	6	1523	3.32	NA	438	0
"249"	"19721004"	"M"	"D"	1933	2002	69	1576	3	7	1538	2.503	NA	431	1
"250"	"19721004"	"M"	"D"	1933	1993	60	1484	0.5	2	1575	NA	NA	470	1
"251"	"19721004"	"M"	"D"	1933	2003	70	1488	4	9	1500	4.111	NA	222	1
"252"	"19721004"	"M"	"D"	1933	2003	70	1411	3	6	1478	3.709	NA	412	0
"253"	"19721004"	"M"	"D"	1933	2003	70	0	0.5	1	1474	0.599	NA	680	0
"254"	"19721004"	"M"	"D"	1933	2002	69	1387	3	8	1503	4.254	NA	238	0
"255"	"19721004"	"M"	"D"	1933	2004	71	1540	4	9	1505	3.565	NA	300	0
"256"	"19721004"	"M"	"D"	1933	2005	72	1321	1.5	6	1475	2.485	NA	278	1
"257"	"19721004"	"M"	"D"	1933	2000	67	1506	3	6	1522	3.173	NA	438	1
"258"	"19721004"	"M"	"D"	1933	2004	71	1555	3.5	6	1493	2.893	NA	408	1
"259"	"19721004"	"M"	"D"	1933	1992	59	1680	1.5	2	1563	NA	NA	307	0
"260"	"19721004"	"M"	"D"	1933	2000	67	1575	2	5	1531	1.705	NA	48	0
"261"	"19721004"	"M"	"D"	1933	2007	74	0	0.5	2	1453	1.111	NA	432	2
"262"	"19721004"	"M"	"D"	1933	2000	67	0	0.5	1	1522	0.508	NA	660	0
"263"	"19797001"	"M"	"D"	1934	1999	65	1330	3.5	7	1452	4.842	NA	3645	2
"264"	"19797001"	"M"	"D"	1934	1996	62	0	3.5	4	1548	2.876	NA	6392	1
"265"	"19797001"	"M"	"D"	1934	2001	67	0	1	4	1426	1.436	NA	3581	1
"266"	"19797001"	"M"	"D"	1934	1997	63	0	0.5	4	1492	2.239	NA	3851	1
"267"	"19797001"	"M"	"D"	1934	2002	68	1419	3	6	1424	3.052	NA	3668	1
"268"	"19797001"	"M"	"D"	1934	2000	66	1414	4	8	1441	4.359	NA	3853	1
"269"	"19797001"	"M"	"D"	1934	1994	60	1613	4.5	7	1520	NA	NA	5911	1
"270"	"19797001"	"M"	"D"	1934	2003	69	0	1.5	4	1413	1.822	NA	3659	1
"271"	"19797001"	"M"	"D"	1934	1992	58	0	0	0	1427	NA	NA	0	0
"272"	"19797001"	"M"	"D"	1934	1995	61	1547	3	7	1527	2.75	NA	6335	1
"273"	"19797001"	"M"	"D"	1934	2004	70	0	0	3	1358	1.503	NA	3892	1
"274"	"19797001"	"M"	"D"	1934	1993	59	1634	5.5	8	1488	NA	NA	5361	1
"275"	"19862002"	"M"	"D"	1934	2002	68	0	0.5	3	1193	0.984	NA	1811	1
"276"	"19862002"	"M"	"D"	1934	1994	60	900	0	1	1302	NA	NA	101	0
"277"	"19862002"	"M"	"D"	1934	1993	59	1172	0.5	1	1331	NA	NA	376	0
"278"	"19862002"	"M"	"D"	1934	1996	62	0	0.5	1	1309	0.47	NA	313	1
"279"	"19862002"	"M"	"D"	1934	1995	61	1144	0.5	5	1308	1.27	NA	146	0
"280"	"19862002"	"M"	"D"	1934	2002	68	0	0	2	1182	0.288	NA	132	0
"281"	"19862002"	"M"	"D"	1934	1996	62	0	0.5	2	1282	1.175	NA	204	0
"282"	"19862002"	"M"	"D"	1934	1993	59	1346	1	2	1339	NA	NA	109	0
"283"	"19862002"	"M"	"D"	1934	1999	65	0	0.5	2	1202	0.5	NA	76	0
"284"	"19862002"	"M"	"D"	1934	1999	65	1135	1.5	5	1202	2.235	NA	1828	2
